user_id	screen_name	retweet_count	follower_count	user_created	verified	status_count	description	follow_trump	follow_kasich	follow_clinton	follow_sanders	follow_cruz
40342396	ketagoesglobal	NULL	148	2009-05-15 21:49:43	0	5174	From stardust I came and to stardust I will return. In between I try to be kind and do good, mostly.	0	0	1	0	0
181797305	ASButtland	NULL	172	2010-08-23 02:23:50	0	4876	bathtubs are just reverse boats	0	0	1	0	0
260515479	Ricky__B	NULL	279	2011-03-04 01:18:21	0	2509	Trolling False Narrative of the establishment and lying Reporters	0	0	1	0	0
339433442	Bellalindafox	NULL	2247	2011-07-21 03:03:36	0	49314	Artist, love to read, love my two yorkies, Bella & Molly. Liberal, progressive thinker. #Imwithher #Hillary2016	0	0	1	0	0
380664031	Jamestoupin	NULL	2165	2011-09-27 01:11:31	0	95812	Actor, writer, director in the Edmonton theatre community for the past 32 years. Many interests: science, politics, art, music, improving the world...	0	0	1	0	0
482710365	ActualKanye	NULL	286	2012-02-04 06:55:41	0	4330	My name is Eve, I am 69 inches tall, and I run a drug cartel based in Montréal.	0	0	1	0	0
43456927	pfoltzed	NULL	1719	2009-05-30 01:52:21	0	23493	RepubliTHUGS are extremists who have Black hearts and are pure EVIL. We must take back our government and stop the Koch shadow government/ALEC/Norquist.	0	0	1	0	0
236066353	LQuitto15	NULL	358	2011-01-09 18:37:37	0	5035	I know a little bit about a lot of things. Animals, fitness, television, music, movies, celebrity gossip, and sports are a few of my favorite things.	0	0	1	0	0
2395345392	gonzxles_	NULL	168	2014-03-18 00:34:05	0	1240	ig : @michgonz	0	0	1	0	0
552357106	Bernies_wake	NULL	289	2012-04-13 02:27:39	0	3876	all opinions are my own.	0	0	1	0	0
2728581335	knewell_	NULL	775	2014-07-29 23:02:39	0	18523	Life long Democrat. #Hillary2016, Pragmatist, non believer, secularist, atheist	0	0	1	0	0
850149835	JLKOOLAIDISKOOL	NULL	307	2012-09-27 23:44:56	0	9401	Finesse.	0	0	1	0	0
24103596	sailmom	NULL	1012	2009-03-13 02:06:13	0	22555	Frustrated by the toxic win at all costs game politics has become.  believe government can do good when thoughtful leaders run it.	0	0	1	0	0
445800971	holnortes	NULL	416	2011-12-24 22:09:44	0	2935	OEF veteran, WVU alum, Ghetto Superstar.\n\nCultural Libertarianism and Realist Nationalism.	0	0	1	0	0
1074436872	FilthyDonald	NULL	2502	2013-01-09 17:54:26	0	34592	Retired Korean Vet enjoying life one day at a time rwnj's welcome I need a good laugh #vfw #moph #kwva #amvets #notfeelingtheburn	0	0	1	0	0
160310194	Makojen	NULL	926	2010-06-27 20:40:30	0	3124	Television Producer. Lover of mid-century decor, retro✻lounge✻music, cocktail culture, movies & #Hillary2016 Team Leader @HollywoodForHRC #ImWithHer	0	0	1	0	0
2812008264	arimunster	NULL	424	2014-09-15 22:33:45	0	6521	18 | goth | vegetarian | animal lover | cruelty free | 9/9/13 ULL '20	0	0	1	0	0
59894281	evelyngainey	NULL	287	2009-07-24 21:33:49	0	26124	righty tighty lefty loosey	0	0	1	0	0
42169471	sadboytears	NULL	212	2009-05-24 05:22:57	0	20067	we'll do it doggy style so we can both watch xfiles | 19 |intstagram:guyfieri96 | snap: sadboytears	0	0	1	0	0
64391558	Candi151	NULL	2570	2009-08-10 12:30:01	0	98908	Huge Beastie fan #BATB Love #vincat Jay Ryan,Kristin Kreuk and Austin Basis Oh & BTW I'm a bleeding Heart Liberal Democrat #ImWithHer	0	0	1	0	0
342289303	budswdrbobbillw	NULL	211	2011-07-25 19:38:49	0	2066	 	0	0	1	0	0
167985567	TheLadyHarley	NULL	1271	2010-07-18 02:27:28	0	48483	To The Twitter Grammar Police: I am not a typist but I can spell and use grammar. Please ignore my typos and mistakes.\nIs sure people get my meaning.	0	0	1	0	0
2939356781	AlbertLiles	NULL	2082	2014-12-24 10:15:03	0	3656	Master certified culinary chef master certified pastry chef... Enjoy your days don't let lifes small misfortunes stop your achievements...	0	0	1	0	0
1380481676	__saiyan__	NULL	671	2013-04-25 21:40:27	0	39728	I am dead, I am death	0	0	1	0	0
1591443570	feernaandaa888	NULL	257	2013-07-13 17:28:19	0	11774	:(:	0	0	1	0	0
2290340035	FerrerAgnes	NULL	1964	2014-01-13 23:29:55	0	18120	MOM 2 boys ⚽Progressive  Pragmatic.  \n#Hillary2016. Life is good. #orbusters are blocked. Time 2 deny Trump WH.	0	0	1	0	0
169781662	highwired2	NULL	132	2010-07-23 04:15:54	0	1907	 	0	0	1	0	0
2862682151	KoriWasinger	NULL	1052	2014-11-05 15:36:14	0	22113	I am a Registered Nurse with 20 years of experience.	0	0	1	0	0
525022850	bugg_ray	NULL	3542	2012-03-15 04:21:33	0	25479	Never vote Budgets on the back of Veterans. I was called ignorant by @williegeist for pointing out his racism. I can't stand Veterans who support #chickenhaws	0	0	1	0	0
475768360	SLReaves	NULL	1918	2012-01-27 12:21:56	0	18513	Voting republican is voting against America and its citizens. #DemocraticWhore  #SayHerName #BlackLivesMatter #EqualLoveEqualRights #ImWithHer	0	0	1	0	0
1915317955	_siddnnneeyy_	NULL	255	2013-09-28 20:47:10	0	6737	HNL, HI	0	0	1	0	0
1873539488	mssnowwhitty	NULL	1516	2013-09-17 00:34:51	0	13130	I am from a proud Spanish immigrant family. I love Jesus the trees, animals, butterflies & people of all colors & sizes!  #Feelthemath #Imwithher #LBGT #NotoGoP	0	0	1	0	0
18272853	flyaway47	NULL	340	2008-12-20 21:16:28	0	29810	Knowledge junkie, Unitarian Universalist, nature lover, folkie, autodidact in earth science, linguistics, more. Bionic x 2. Rise again! http://ow.ly/Z04Ce	0	0	1	0	0
2304046427	ShmianIans	NULL	204	2014-01-25 18:36:17	0	1960	Twitter, because what's the point of censoring yourself? Instagram: ians_shmian	0	0	1	0	0
1228610298	ALEXIAISRATCHET	NULL	721	2013-02-28 23:50:38	0	18624	ur local intersectional feminist hoe #blacklivesmatter #prohoe #translivesmatter #bodyposi snapchat/alexiaanndreia #MessyTribe	0	0	1	0	0
1062225217	dannalynette	NULL	4131	2013-01-05 05:19:37	0	28766	•Southern #Vegan Democrat•\nRIP@Bellesbattle I❤•myPets•Animals•Family•@UKAthletics & @SEC FTBL! \n#BBN #Gilbert23\n#recycle♻\n▶Be like @CoryBooker & @LeilaniMunter◀	0	0	1	0	0
2496133633	goofyassninja	NULL	403	2014-05-15 10:49:53	0	434	You can't understand me cuz yo headphones to loud.	0	0	1	1	0
580130219	Melomelly2	NULL	790	2012-05-14 18:44:48	0	4033	#imwithher	0	0	1	0	0
2415311274	MontesMontes170	NULL	394	2014-03-28 03:55:56	0	52003	 	0	0	1	0	0
103691468	PeterThiele	NULL	2318	2010-01-10 23:08:16	0	31158	Husband of Lil, Boxing Fan, Commentator, Broadcaster, Writer, VoiceOvers, @BenSasse Republican Views represent only me.	0	0	1	0	0
62337247	bellaG__	NULL	901	2009-08-02 20:01:26	0	55108	intersectional feminist - I'm boring http://seriousvanity.tumblr.com	0	0	1	0	0
382268135	booyah_woman	NULL	1088	2011-09-29 19:36:56	0	33240	Laloma (greetings) I am Hopi/Dine Native American woman. Cares about Mother Earth & her inhabitants. Liberal Democrat. #Imwithher #Hillary2016	0	0	1	0	0
448778732	Gloseeker	NULL	177	2011-12-28 10:55:25	0	18790	BORN LIVES MATTER. Wife Mom Author. GOD/JESUS ONLY. Egos organized religion 2 hide TRUTH. Streisand-K.Clark-Adele-Beyonce-Sting-Kanye-Fireflight. Like=For & Not	0	0	1	0	0
20686934	Chloebeetle	NULL	2961	2009-02-12 15:48:46	0	53538	Born in London, living in NJ. I love running long, helping all to get fit, & working with older athletes. Totally into the 2016 elections & am a proud Liberal!	0	0	1	0	0
539698197	Mex38Tex	NULL	1596	2012-03-29 03:09:39	0	2011	Small business owner, truck driving Clinton Democrat, HRC Super Volunteer, and I've been Ready for Hillary !	0	0	1	0	0
2907871287	EnForce_NM156	NULL	1145	2014-12-06 15:55:34	0	10237	#ProgressiveButPragmatic  #NoSkyGods  #DNC   #Hillary2016     GEORGE CARLIN DISCIPLE                                                BERNIE'S A DELUSIONAL COMMIE	0	0	1	1	0
216561811	natebrady_	NULL	307	2010-11-17 02:56:05	0	4051	LHS '15 Buffalo State '19	0	0	1	0	0
903009728	57runaa	NULL	120	2012-10-25 01:55:15	0	6822	 	0	0	1	0	0
473503981	ACollinsByrnes	NULL	1699	2012-01-25 01:47:08	0	16153	I observe and call it as I see it. Also known as TappyWise	0	0	1	0	0
2505084745	AMKittyPosse	NULL	208	2014-05-18 17:38:20	0	2234	Follower of the human experience! Humanist! #ImWithHer Being a jerk will get a block. So play nice...dammit! And no fucking lists!	0	0	1	0	0
201526486	ohokthencool	NULL	314	2010-10-12 01:36:23	0	8990	pls try to recycle♻️	0	0	1	0	0
1666757654	aIIynicoIe	NULL	286	2013-08-13 04:18:31	0	10051	is u with me or what?	0	0	1	0	0
33527531	debdlund	NULL	2642	2009-04-20 14:24:51	0	103741	Love God and I work hard.	0	0	1	0	0
2780178827	nicolecouto_	NULL	387	2014-09-22 11:07:53	0	15186	sixteen/sfl/intersectional feminist #blacklivesmatter #bodyposi #prochoice #protecttranslives #stopyulin #StopPoliceCrimes	0	0	1	0	0
1514898140	maydaydani	NULL	455	2013-06-14 01:00:14	0	12455	tweeting about anything and everything	0	0	1	0	0
2737795505	lgbtqmichaeI	NULL	2753	2014-08-09 03:19:27	0	48513	bucky for president	0	0	1	0	0
525925642	MrBudSmith	NULL	4139	2012-03-16 01:37:01	0	4523	Obamacrat | Hillary Fan | Family Man | Progressive | I don't feed trolls - I block them	0	0	1	0	0
21266998	rm1268	NULL	956	2009-02-19 02:12:55	0	10141	NY born and bred, animal lover, coupon clipper, vegan believer, exercise leaner, numbers girl, green greeter, and an underdog cheerer!	0	0	1	0	0
329768621	My3Alexandra	NULL	3425	2011-07-05 16:00:59	0	33123	I am nothing, Truth is everything. Rowing is Life. Dancing frees the mind. #Democrat4life HILLARY 2016 #NoBern	0	0	1	0	0
329525509	ShaunaRRichards	NULL	4265	2011-07-05 06:49:06	0	3781	actress, writer, human, campaigning for @HillaryClinton 2016, @iamthatgirl contributor. Engage with purpose and heart. #ImWithHer. Views are my own.	0	0	1	0	0
23912819	Catslawrence	NULL	743	2009-03-12 06:36:24	0	36308	Massage Therapist, loves soaps and night time dramas, Politics. Democrat\nHillary 2016  I'm with her!	0	0	1	0	0
1120537310	KarenUniteWomen	NULL	1755	2013-01-25 23:53:18	0	24548	CEO/President, http://UniteWomen.org #equality for all #women #waronwomen #unitewomen #activist #feminist #prochoice #ImWithHer	0	0	1	0	0
1199420514	rover09151976	NULL	2681	2013-02-20 03:26:58	0	32065	Be honest, work hard, dreams come true!	0	0	1	0	0
18205705	MishaMishaps	NULL	1311	2008-12-18 01:38:26	0	145217	Democrat .Nerd. Photographer. Book Lover. Sabres fan.  Misha Collins trash.  #ImWithher #YouAreNotAlone	0	0	1	0	0
11715042	moon15116	NULL	3029	2008-01-01 12:49:45	0	44244	Retired in genteel poverty.... Mensa dropout..Love Jazz.... Appreciate wit & Wisdom I would rather slam my hand in my car door than vote republican! #unitedblue	0	0	1	0	0
2316383071	RVAwonk	NULL	856	2014-01-29 02:27:58	0	7572	Feminist Scientist. Health Equity & Racial Justice Advocate. Statistics Prof... with a blogging streak. Liberal in my politics & my policy on blocking trolls.	0	0	1	0	0
237593267	Nannie2my5	NULL	549	2011-01-13 05:12:06	0	9833	Grateful to be living during the time in which my country elects our 1st AfricanAmerican POTUS & 1st Female POTUS No pixie dust here it's bad for my asthma	0	0	1	0	0
1471592280	kulturtod	NULL	475	2013-05-31 07:58:29	0	15102	I write stuff sometimes.	0	0	1	0	0
214246330	simpostings	NULL	943	2010-11-10 23:05:06	0	43332	Graduate of Coastal Carolina Univ - Semi-Retired - Work From Home-Talking Politics-Dreaming BIG Dreams!	0	0	1	0	0
15986852	hollace2	NULL	105	2008-08-25 20:27:36	0	3027	 	0	0	1	0	0
144833149	EatSpicyMikes	NULL	276	2010-05-17 12:27:28	0	357	#Spicy Mike's #Ketchup is bursting with tomato flavor & a sneaky little heat signature! #AllNatural Mild, Medium or #Hot stock up at #Amazon #RT #LOVE	0	0	1	0	0
2736039738	swain241	NULL	452	2014-08-16 01:00:20	0	342	 	0	0	1	0	0
333694627	Jamobm	NULL	154	2011-07-11 23:02:56	0	10192	None of your goddamn Business!!!!!!!!!	0	0	1	0	0
606823151	Jdgbert	NULL	1353	2012-06-13 02:31:35	0	11939	I am grateful for my open-mindedness, which allows me to understand the feelings of others.	0	0	1	0	0
243345706	michenley	NULL	270	2011-01-26 21:09:32	0	3728	I write some, I edit some, I read a lot, I make awesome mix tapes and I'm a really good cook. Won't you be my neighbor?	0	0	1	0	0
369847999	Blondation	NULL	1413	2011-09-08 01:40:29	0	44590	Lady Gaga smiled at me and Nicki Minaj pointed at me in concert . couldnt be happier.	0	0	1	0	0
144053818	TheArtBaluyut	NULL	2025	2010-05-15 04:56:46	0	21048	The Non-Orthodox	0	0	1	0	0
11946722	ApothecaryJeri	NULL	8047	2008-01-07 15:39:58	0	31365	I am a listener,whisperer of flowers,bees,energy unseen.Yep,a 60's child’s heart full of wisdom.Get rid of new fangled fixes~use whats worked thru the ages.	0	0	1	0	0
503585510	mikewright1997	NULL	4738	2012-02-25 21:38:30	0	23939	Like to fish, Married and father of two, not PC, Republican  °•°USA°•° Trump only	0	0	1	0	0
498167911	Ireland0828	NULL	7502	2012-02-20 19:18:57	0	65708	True Blue Democrat. Don't follow me if you're not.	0	0	1	0	0
559947797	Janelle217	NULL	177	2012-04-22 00:13:03	0	3713	Professional napper + exceptionally quirky + lover of cats, green tea and Grey's Anatomy = me :)	0	0	1	0	0
438902535	dannielgee	NULL	483	2011-12-17 04:35:18	0	12330	 	0	0	1	0	0
919668458	bighecTX	NULL	453	2012-11-01 19:07:19	0	3085	Retired USAF, born & raised in Houston/Pasadena, TX now living in Austin, TX #HookEm	0	0	1	1	0
1241408113	PapaceemMyers	NULL	1757	2013-03-04 13:49:22	0	13239	Life long democrat just trying to keep it real and in proper perspective.	0	0	1	0	0
98101047	jihadaeon	NULL	3296	2009-12-20 10:39:51	0	43398	Writer,Dreamer,Seeker.My symbol is the infamous ? Truth,Logic and Reason are my Holy Trinity and I defend them without apology	0	0	1	0	0
390411315	TheCatholicBoat	NULL	406	2011-10-13 23:04:28	0	7161	Easiest way to silence a RWNJ - ask for sources. Memes ≠ sources. RTs ≠ endorsement.	0	0	1	0	0
287999562	deandeIion	NULL	111	2011-04-26 02:11:37	0	32232	it's not about u // slacker w big ambitions	0	0	1	0	0
125095427	sommelier50	NULL	1855	2010-03-21 17:31:19	0	77312	Sommelier-Conseil et e-Caviste - Jury Pro Commerce - EcoSocialiste - Pro-Féministe - Protestant Libéral http://facebook.com/ChretiensInclu… - Alouchta, Santos	0	0	1	0	0
1253778752	dannysze145	NULL	290	2013-03-09 08:17:00	0	18732	NY. 22. Snapchat: dannysze	0	0	1	0	0
31323049	MrAndyScheer	NULL	174	2009-04-15 03:14:27	0	5554	HIV Social Worker in San Francisco. Trabajador Social en el campo de VIH en San Francisco, EEUU.	0	0	1	0	0
1102814767	rayan_mustafa	NULL	863	2013-01-19 04:51:26	0	16651	i dont know	0	0	1	0	0
18772094	interpretingall	NULL	1995	2009-01-08 18:02:04	0	79628	Liberal Socialist, Pro-choice, Pro-LGTB rights, Feminist, atheist, mom, @ Costa Rica, Simultaneous Interpreter/MD, #VoteBlue	0	0	1	0	0
2888175008	tinyaIpha	NULL	1437	2014-11-03 06:03:56	0	46000	90 degrees in California, you put chills in me	0	0	1	0	0
31365396	BratFrye	NULL	3563	2009-04-15 07:56:57	0	80911	Pirate Navigator All bribes, support and hush money to taken at PayPal account mcsystems@new.rr.com #MadeAmericaGreatAgain	0	0	1	0	0
2739090949	alliebrought	NULL	208	2014-08-17 05:16:01	0	3982	 	0	0	1	0	0
559828836	prxncess__x	NULL	6979	2012-04-21 17:48:04	0	213079	”She's proof that you can walk through hell and still be an angel.	0	0	1	0	0
23077023	mercerstine	NULL	3919	2009-03-06 15:34:24	0	15329	Progressive who hopes the GOP doesn't kill democracy through gerrymandering & voter suppression. Pro LGBT rights. Anti NRA. Hopelessly liberal. #ImWithher	0	0	1	0	0
362663510	OceaneDrw	NULL	1469	2011-08-26 19:39:26	0	4815	15, french, belieber, chloënator, wavers, the fosters, faking it, tw. Live,Laugh,Love. @hollandroden @chloegmoretz ♥	0	0	1	0	0
1854932306	humdrumbrat	NULL	405	2013-09-11 17:17:32	0	31925	All me life flashed before me eyes... it was really boring. -Babs	0	0	1	0	0
2363508109	Oxyvora	NULL	228	2014-02-27 02:35:27	0	2664	committed to bettering myself & the earth, one day at a time sc: hanners282 ig: oxyvora	0	0	1	0	0
1101876481	evnian	NULL	155	2013-01-18 19:58:13	0	10796	an angry small dog personified	0	0	1	0	0
213164880	phyl1127	NULL	563	2010-11-08 04:18:22	0	46723	Mother to the greatest son on Earth-future DOCTOR, sister,Educator, Blessed,Artist	0	0	1	0	0
87992708	yodasworld	NULL	4456	2009-11-06 17:47:11	0	35134	Las Vegas Democrat Examiner, USN Vietnam 'era' Vet. 'Those who dance are considered insane by those who cannot hear the music.' #GOTV	0	0	1	0	0
16249394	samisblond	NULL	8412	2008-09-11 23:14:29	0	15729	I'm the guy Taylor Swift writes all her songs about. Project Runway AllStar & Under the Gunn Runner-up. samueljdonovan@gmail.com\nhttps://t.co/xTbasIhAYx	0	0	1	0	0
411782446	DorianGrace11	NULL	476	2011-11-13 21:38:15	0	885	30 yo female atty. ❤️ dogs, strong military, legal immigration, trade limits/jobs, #AmericaFirst. #SaveSCOTUS #WomenForTrump #NeverHillary #DealMeOut	1	0	1	0	0
15268490	jeffstrater	NULL	12455	2008-06-29 04:48:27	0	17025	TX Dem Committeeman, 23rd Sen Dist | @HRC Board of Governors | #DNC2012 delegate / 08 #HillaryClinton delegate | @Rotarian | Runner | Community volunteer | LGBT	0	0	1	0	0
19432276	thejallen	NULL	107	2009-01-24 04:54:39	0	1313	I can explain myself in 141 chars.	0	0	1	0	0
1615785848	JoshDali	NULL	363	2013-07-23 17:56:33	0	7894	You gotta risk it to get the biscuit | Villy 12	0	0	1	0	0
14098157	drownedworld	NULL	432	2008-03-08 00:28:58	0	22241	Get off my lawn. Book pusher. Opinions are mine & mine alone unless I RT yours. I summer on Themyscira. Proud supporter of @hillaryclinton	0	0	1	0	0
66914769	mydoggigi	NULL	4365	2009-08-19 04:55:41	0	75303	Love politics, Grandchildren & PSU #Hillary 2016. #ImWithHer. #DonateHillary	0	0	1	0	0
539699081	SusanDanzig219	NULL	3799	2012-03-29 05:48:00	0	133020	writer/teacher/actor/activist\nhttp://www.SusanDanzig.biz \n#UniteBlue	0	0	1	0	0
779778019	SPACESHlFT	NULL	2479	2012-08-25 07:13:57	0	42477	socially disabled | msc	0	0	1	0	0
43704353	Socarides	NULL	4379	2009-05-31 15:41:32	0	3911	Writer @NewYorker. Commentator @CNN, @MSNBC, @FoxNews. Head of Public Affairs @GLG. Clinton White House advisor. Human rights, LGBT advocate. Opinions mine only	0	0	1	0	0
1138416104	FarrisFlagg	NULL	1331	2013-02-01 01:37:38	0	45090	#ImWithHer #Hillary2016 #Hevon Bryton James, Mishael Morgan. The Ellen Degeneres Show. Steve Harvey. #TGIT The Voice. Little Big Shots. #DWTS	0	0	1	0	0
561802635	CorruptHillary	NULL	35152	2012-04-24 04:24:56	0	658	#HillaryClinton is corrupt, dishonest, and an extreme leftist, then there's Impeached Bill. #tcot #Hillary2016 #CorruptHillary #StopHillary #Hildebeast	0	0	1	0	0
985369405	kayla_pickett98	NULL	176	2012-12-02 20:50:51	0	2614	dill pickle connoisseur	0	0	1	0	0
34252808	rob_5000x1	NULL	835	2009-04-22 12:10:34	0	23352	I've walked stations of the cross, doesn't mean much... @DiandraYEAH is my love	0	0	1	0	0
